y_obs,p_mean,month,grade
0,0.0225,18,D
0,0.00625,5,B
0,0.00125,13,A
0,0.0125,11,B
0,0.0025,2,A
0,0.00125,26,A
0,0.0025,26,B
0,0.0075,9,A
0,0.00625,4,B
0,0.01875,11,C
0,0.02875,23,E
0,0.00125,5,A
0,0.00125,9,A
0,0.01625,14,C
0,0.00125,24,A
0,0.00375,9,A
0,0.00375,23,B
0,0.015,21,C
0,0.02,15,D
0,0.0225,3,D
0,0.0325,18,E
0,0.0125,18,B
0,0.0025,7,B
0,0.0175,20,D
0,0.02625,13,D
0,0.01125,2,C
0,0.00625,32,A
0,0.0125,8,B
0,0.00375,32,A
0,0.02375,32,D
0,0.0025,11,A
0,0.00875,8,B
0,0.0375,20,D
0,0.02125,13,D
0,0.00625,21,C
0,0.00625,7,B
0,0.005,16,A
0,0.0025,28,A
0,0.01,12,B
0,0.01625,11,B
0,0.01125,30,C
0,0.00875,7,B
0,0.01625,17,C
0,0.02125,8,D
0,0.01,6,D
0,0.01875,8,C
0,0.02375,9,C
0,0.00875,17,C
0,0.0175,36,A
0,0.00375,6,A
0,0.03,7,G
0,0.0025,17,A
0,0.025,14,C
0,0.02125,28,F
0,0.0175,21,B
0,0.0275,8,D
0,0.00375,11,A
0,0.00125,15,A
0,0.025,13,D
0,0.00625,25,B
0,0.0,1,A
0,0.01,22,B
0,0.0075,12,C
0,0.0075,4,C
0,0.00625,3,B
0,0.01,31,B
0,0.005,2,C
0,0.0075,35,C
0,0.015,4,D
0,0.00625,15,B
0,0.0075,21,B
0,0.00375,16,A
0,0.0175,8,B
0,0.0225,16,D
0,0.0125,33,D
0,0.00875,20,B
0,0.01,23,C
0,0.01125,25,B
0,0.0025,16,A
0,0.005,1,C
0,0.005,13,B
0,0.01625,4,E
0,0.005,28,B
0,0.00625,3,B
0,0.00375,2,C
0,0.0125,5,D
0,0.00625,18,A
0,0.00875,11,C
0,0.0075,21,C
0,0.03375,16,E
0,0.015,34,C
0,0.00625,15,C
0,0.00125,9,A
0,0.0025,17,A
0,0.015,8,B
0,0.02875,20,D
0,0.0125,8,B
0,0.01125,13,B
0,0.035,16,E
0,0.01625,9,D
0,0.005,5,B
0,0.01625,22,C
0,0.02625,17,F
0,0.00375,18,A
0,0.01,8,B
0,0.02375,14,D
0,0.0025,1,C
0,0.00875,10,C
0,0.005,7,C
0,0.02375,14,F
0,0.01375,17,B
0,0.02875,17,D
0,0.025,9,B
0,0.0125,6,D
0,0.02125,20,C
0,0.0025,5,B
0,0.02125,16,C
0,0.01125,4,C
0,0.015,23,D
0,0.01375,22,B
0,0.0075,5,B
0,0.01,5,B
0,0.03,22,D
0,0.00875,23,B
0,0.0025,26,A
0,0.0175,15,C
0,0.01,20,B
0,0.005,3,B
0,0.02,33,E
0,0.0125,5,F
0,0.015,8,C
0,0.00875,8,B
0,0.0425,29,F
1,0.00625,32,A
0,0.0175,20,B
0,0.00375,9,A
0,0.03125,19,D
0,0.0125,19,B
0,0.00875,15,D
0,0.015,9,C
0,0.005,24,C
0,0.035,36,B
0,0.00875,20,B
0,0.015,15,D
0,0.0225,16,C
0,0.00625,7,B
0,0.00875,17,B
0,0.0275,27,C
0,0.01,6,B
0,0.02,13,D
0,0.02375,32,D
0,0.01875,17,E
0,0.015,2,F
0,0.005,30,A
0,0.00875,35,C
0,0.01,29,B
0,0.00625,31,B
0,0.005,6,B
0,0.02875,7,D
0,0.0025,12,A
0,0.01625,15,C
0,0.0375,8,D
0,0.01,18,C
0,0.00875,25,B
0,0.00125,15,A
0,0.01125,28,E
0,0.005,21,C
0,0.005,3,C
0,0.005,1,D
0,0.0375,8,F
0,0.0075,2,C
0,0.0175,4,G
0,0.0075,31,B
0,0.00625,9,C
0,0.01625,28,D
0,0.0125,21,C
0,0.00875,7,B
0,0.01125,11,D
0,0.005,26,A
0,0.00375,2,B
0,0.0075,16,A
0,0.00625,15,C
0,0.01,2,C
0,0.00125,4,B
0,0.025,16,C
0,0.00375,30,A
0,0.01,7,B
0,0.01125,23,C
0,0.00125,20,A
0,0.0,20,A
0,0.02625,12,D
0,0.0125,6,B
0,0.0125,7,E
0,0.0075,18,B
0,0.00625,17,B
0,0.01875,25,C
0,0.00875,33,C
0,0.00875,23,C
0,0.01375,34,B
0,0.025,16,C
1,0.01375,9,B
0,0.01375,32,B
0,0.00375,14,B
0,0.00625,8,B
0,0.0075,9,B
0,0.005,22,B
0,0.01125,6,C
0,0.01625,17,D
0,0.00625,15,B
0,0.00375,19,A
0,0.0175,22,C
0,0.0025,15,A
0,0.015,6,D
0,0.01375,20,B
0,0.01125,9,A
0,0.005,13,B
0,0.01375,2,G
0,0.00625,4,D
0,0.005,5,B
0,0.0625,36,C
0,0.0025,3,A
0,0.00125,1,B
0,0.00625,3,B
0,0.0275,8,C
0,0.01,33,C
0,0.00625,14,C
0,0.01,10,B
0,0.0125,3,F
0,0.01875,11,B
0,0.01875,17,D
0,0.0125,16,B
0,0.02375,21,C
0,0.02375,14,D
0,0.03125,16,C
0,0.00875,31,B
0,0.01625,21,B
0,0.01,20,B
0,0.03,20,C
0,0.0125,4,D
0,0.0075,26,C
0,0.005,11,B
0,0.015,6,C
0,0.01375,22,B
0,0.015,15,E
0,0.01875,22,C
0,0.005,5,D
0,0.02,16,C
0,0.0225,18,C
0,0.01625,10,D
0,0.00875,4,B
0,0.01125,5,C
0,0.02125,25,E
0,0.01375,35,D
0,0.0075,16,B
0,0.0125,14,B
0,0.0075,33,B
0,0.00125,1,A
0,0.00875,5,C
0,0.00375,1,C
0,0.01,18,C
0,0.00625,26,B
0,0.015,16,C
0,0.0125,6,C
0,0.01625,14,D
0,0.01875,9,C
0,0.00625,3,B
0,0.01625,21,E
0,0.025,13,C
0,0.00625,15,B
0,0.005,5,C
0,0.015,7,C
0,0.00625,1,D
0,0.0075,17,A
0,0.00125,15,A
0,0.02,32,B
0,0.00125,24,B
0,0.00375,1,B
0,0.015,13,C
0,0.0125,6,C
0,0.01125,19,B
0,0.0075,3,B
0,0.0025,5,A
0,0.0125,22,B
0,0.01,8,B
0,0.02,31,D
0,0.005,18,B
0,0.01375,1,F
0,0.01625,5,C
0,0.02875,27,D
0,0.00625,2,C
0,0.00625,6,B
0,0.00375,23,A
0,0.0125,34,B
0,0.01,15,C
0,0.03125,20,E
0,0.03125,31,G
0,0.02875,32,D
1,0.02375,16,D
0,0.00125,1,A
0,0.01,23,C
0,0.01125,16,B
0,0.01375,12,D
0,0.01375,20,B
0,0.06,27,D
0,0.005,3,C
0,0.00625,26,C
0,0.01875,17,D
0,0.015,2,E
0,0.03,9,E
0,0.01125,28,C
1,0.01375,11,C
0,0.0075,23,B
0,0.015,22,B
0,0.01375,23,B
0,0.00875,17,B
0,0.02,21,D
0,0.02125,6,C
0,0.00375,14,B
0,0.00625,10,C
0,0.02125,22,C
0,0.00625,6,B
0,0.0075,4,C
0,0.025,7,D
0,0.00875,17,B
0,0.015,11,D
0,0.01625,7,E
0,0.00875,23,C
0,0.01375,18,B
0,0.01,11,B
0,0.00875,34,B
0,0.0025,15,A
0,0.01625,31,E
0,0.0275,16,C
0,0.0025,5,B
0,0.0025,1,D
0,0.00375,1,B
0,0.00625,21,B
0,0.01125,1,C
0,0.0025,2,B
0,0.0125,8,B
0,0.0075,15,C
0,0.01375,5,F
0,0.00375,20,A
0,0.00875,13,B
0,0.01,3,B
0,0.01125,2,B
0,0.00375,4,B
0,0.02375,21,C
0,0.0075,35,C
0,0.0025,26,A
0,0.0025,11,A
0,0.02625,9,D
0,0.02,23,D
0,0.005,7,B
0,0.0075,34,A
0,0.01625,25,C
0,0.00625,4,B
0,0.005,24,C
0,0.0075,19,A
0,0.005,6,A
0,0.02625,18,D
0,0.01625,19,D
0,0.01625,25,C
0,0.005,2,B
0,0.02125,28,E
0,0.0125,20,B
0,0.01625,13,D
0,0.0,14,A
0,0.015,16,B
0,0.01875,10,C
0,0.01125,17,C
0,0.01375,3,E
0,0.0075,3,C
0,0.00625,23,B
0,0.0075,21,A
0,0.01875,6,C
0,0.00875,4,C
0,0.00375,23,A
0,0.0175,33,D
0,0.00875,8,B
0,0.025,18,C
0,0.01375,19,C
0,0.0275,20,D
0,0.035,8,D
0,0.015,30,B
0,0.00375,21,B
0,0.01,1,D
0,0.01125,12,C
0,0.01375,19,B
0,0.005,5,B
0,0.0075,33,D
0,0.00375,25,A
0,0.0075,8,C
0,0.0125,34,B
0,0.00625,9,A
0,0.005,33,B
0,0.00125,35,A
0,0.00375,23,B
0,0.0,2,A
0,0.01625,33,C
0,0.00375,2,B
0,0.01125,25,C
0,0.0175,8,C
0,0.0025,24,B
0,0.03375,9,E
0,0.01375,2,E
0,0.0075,17,B
0,0.02125,18,C
0,0.0025,35,A
0,0.005,3,C
0,0.02375,20,D
0,0.01,6,C
0,0.005,10,B
0,0.0025,21,A
0,0.03375,20,D
0,0.01125,11,B
0,0.0225,18,C
0,0.02125,22,B
0,0.01125,4,C
0,0.0175,11,B
0,0.00125,14,A
0,0.01,20,B
0,0.01875,4,D
0,0.09125,36,E
0,0.0025,26,A
0,0.01,13,B
0,0.0025,4,C
0,0.01125,5,B
0,0.0325,16,C
0,0.01625,35,E
0,0.00375,5,C
0,0.01375,22,B
0,0.00375,4,C
0,0.005,5,C
0,0.01,22,B
0,0.0125,5,E
0,0.0425,34,E
0,0.0025,2,B
0,0.02,14,D
0,0.02375,8,E
0,0.03125,25,E
0,0.01875,9,C
0,0.01125,32,B
0,0.00875,26,B
0,0.01625,7,D
0,0.0025,4,B
0,0.00375,4,B
0,0.00375,21,B
1,0.01625,34,B
0,0.0125,4,D
0,0.00875,7,B
0,0.0,8,A
0,0.0,1,B
0,0.01125,17,C
0,0.01125,8,B
0,0.01,15,C
0,0.00125,12,A
0,0.01125,13,B
0,0.02625,8,C
0,0.0025,3,B
0,0.015,5,D
0,0.01875,2,F
0,0.01125,13,C
0,0.01375,12,E
0,0.00125,4,B
0,0.01125,24,C
0,0.01625,12,C
0,0.0125,34,C
0,0.015,19,B
0,0.01125,5,C
0,0.01375,3,D
0,0.015,19,B
0,0.01,7,C
0,0.005,32,A
0,0.01,5,C
0,0.00875,1,C
0,0.005,4,B
0,0.035,27,D
0,0.01875,13,C
0,0.00375,14,A
0,0.00375,19,A
0,0.01625,21,C
0,0.0,4,B
0,0.0175,11,D
0,0.0225,16,E
0,0.015,11,D
0,0.04875,9,E
0,0.005,5,C
0,0.01375,22,B
0,0.01625,27,C
0,0.00375,4,B
0,0.015,17,C
0,0.00875,3,D
0,0.01,17,B
0,0.03625,32,D
0,0.01375,7,C
0,0.02875,20,E
0,0.01125,2,C
0,0.00375,10,A
0,0.005,11,B
0,0.00125,22,B
0,0.005,22,A
0,0.02,19,C
0,0.00375,4,B
0,0.0375,34,F
0,0.02125,13,D
0,0.03125,16,D
0,0.0275,18,E
0,0.015,12,E
0,0.01375,6,B
0,0.01375,16,B
0,0.0075,33,B
0,0.02,11,E
0,0.005,12,B
0,0.02625,22,E
0,0.00125,15,B
0,0.055,36,C
0,0.01125,22,C
0,0.01625,9,B
0,0.0025,23,A
0,0.015,12,C
0,0.00375,31,A
0,0.02125,11,C
0,0.02625,9,D
0,0.0275,11,F
0,0.0075,10,B
0,0.01625,26,D
0,0.0,7,A
0,0.01,10,B
0,0.0125,12,C
0,0.02,12,E
0,0.00375,5,A
0,0.005,16,A
0,0.0125,11,B
0,0.01125,25,B
0,0.01875,10,E
0,0.00125,33,B
0,0.005,5,B
0,0.02375,7,E
0,0.03125,18,F
0,0.03125,6,E
0,0.00875,3,C
0,0.01125,7,C
0,0.01125,10,C
0,0.01125,18,B
0,0.00375,26,A
0,0.005,15,B
0,0.005,3,B
0,0.005,24,B
0,0.01375,5,C
0,0.0175,10,D
0,0.00875,21,B
0,0.01375,8,C
0,0.0125,12,C
0,0.00875,1,D
0,0.02125,9,C
0,0.01125,6,B
0,0.01,29,C
0,0.01375,24,E
0,0.0225,10,E
0,0.0275,31,D
0,0.01125,17,C
0,0.0175,20,B
0,0.00625,22,B
0,0.03,22,D
0,0.00625,17,B
0,0.02875,30,D
0,0.0025,5,A
0,0.0025,1,B
0,0.01125,8,B
0,0.03625,16,D
0,0.01,30,C
0,0.035,22,D
0,0.00625,4,C
0,0.0175,5,D
0,0.00375,24,B
0,0.01375,21,D
0,0.0125,33,B
0,0.02125,10,C
0,0.01625,2,D
0,0.00875,14,B
0,0.01125,4,C
0,0.00875,5,A
0,0.00625,3,C
0,0.005,12,A
0,0.0075,10,C
0,0.015,34,B
0,0.005,18,B
0,0.00625,3,C
0,0.01625,5,D
0,0.015,12,C
0,0.00875,2,B
0,0.005,11,A
0,0.00375,7,B
0,0.00875,18,B
0,0.0025,1,B
0,0.0225,8,D
0,0.0075,2,C
0,0.015,18,C
0,0.00375,13,A
0,0.03,13,C
0,0.0125,12,C
0,0.0025,23,A
0,0.00375,4,B
0,0.01625,35,C
0,0.00375,19,A
0,0.00625,5,B
0,0.00375,33,A
0,0.01375,15,C
0,0.00875,2,B
0,0.00625,23,B
0,0.01125,14,C
0,0.005,30,A
0,0.03875,27,C
0,0.0025,28,B
0,0.00375,2,B
0,0.015,33,C
0,0.015,25,B
0,0.00625,16,A
0,0.005,15,B
0,0.01,4,C
0,0.005,10,B
0,0.02375,5,D
0,0.02,14,C
0,0.0075,35,C
0,0.01875,13,D
0,0.0175,31,C
0,0.00875,13,B
0,0.01375,27,C
0,0.00875,1,D
0,0.00375,13,A
0,0.005,18,A
0,0.025,16,E
0,0.00375,30,A
0,0.00875,27,B
0,0.01375,11,C
0,0.0025,5,C
0,0.0025,1,C
0,0.0075,2,C
0,0.01625,11,B
0,0.00875,10,C
0,0.0275,19,E
0,0.0175,8,D
0,0.00875,34,B
0,0.00625,26,B
0,0.0125,9,B
0,0.005,28,B
0,0.00375,30,A
0,0.02125,8,D
0,0.005,5,B
0,0.0225,15,E
0,0.01125,7,B
0,0.01875,20,C
0,0.03625,29,D
0,0.00375,4,A
0,0.00625,1,C
0,0.0075,8,A
0,0.00375,4,B
0,0.00625,3,B
0,0.01125,5,C
0,0.0225,30,D
0,0.00375,4,C
0,0.0075,7,B
0,0.0225,19,E
0,0.01625,21,E
0,0.0525,36,B
0,0.015,27,B
0,0.01375,7,D
0,0.00625,24,B
0,0.00625,12,B
0,0.01,18,B
0,0.005,10,B
0,0.015,14,B
0,0.0125,5,C
0,0.00375,6,A
0,0.015,10,C
0,0.0225,11,E
0,0.00875,3,E
0,0.00625,12,B
0,0.01375,11,B
0,0.01625,25,C
0,0.00875,5,C
0,0.02375,29,D
0,0.03,23,C
0,0.0125,3,D
0,0.00125,1,A
0,0.00625,2,E
0,0.01625,16,B
0,0.0175,18,B
0,0.0175,22,B
0,0.00875,5,C
0,0.01125,6,C
0,0.0025,25,B
0,0.00125,26,A
0,0.00375,35,B
0,0.01625,25,C
0,0.01625,18,C
0,0.005,13,A
0,0.00375,18,A
0,0.00625,2,B
0,0.0075,6,B
0,0.0075,13,B
0,0.00625,2,B
0,0.005,18,A
0,0.00875,8,C
0,0.0075,7,B
0,0.00375,23,A
0,0.02625,16,D
0,0.01,15,C
0,0.015,10,D
0,0.00375,14,B
0,0.03125,19,C
0,0.015,11,C
0,0.04,18,D
0,0.00625,14,B
0,0.0375,9,D
0,0.0225,30,C
0,0.015,19,D
0,0.005,34,A
0,0.01125,14,D
0,0.00125,15,B
0,0.005,1,E
0,0.01875,27,B
0,0.01125,6,C
0,0.0225,16,C
0,0.02875,18,E
0,0.01625,6,B
0,0.00375,8,A
0,0.00875,4,E
0,0.035,30,D
0,0.0125,13,C
0,0.01125,3,C
0,0.0025,1,C
0,0.00375,14,A
0,0.015,8,B
0,0.00875,5,E
0,0.02,17,D
0,0.00625,19,B
0,0.02125,6,E
0,0.01375,9,B
0,0.01125,26,D
0,0.00625,22,A
0,0.015,10,C
0,0.01125,6,C
0,0.035,9,E
0,0.00125,19,A
0,0.0275,32,C
0,0.025,23,F
0,0.02,36,A
0,0.00875,16,A
0,0.00125,24,A
1,0.04,18,D
0,0.01,16,B
0,0.015,16,B
0,0.005,2,C
0,0.01,25,C
0,0.01875,7,D
0,0.0025,4,A
0,0.03125,13,F
0,0.01375,6,D
0,0.00625,10,B
0,0.01625,7,C
0,0.00375,23,B
0,0.01125,15,C
0,0.00375,18,A
0,0.0075,15,B
0,0.02375,6,D
0,0.02,25,C
0,0.03125,11,E
0,0.00625,3,E
0,0.005,33,B
0,0.0175,17,D
0,0.0025,24,B
0,0.045,29,D
0,0.0125,15,D
0,0.0075,19,B
0,0.01,2,C
0,0.00625,10,B
0,0.005,17,A
0,0.005,10,B
0,0.01125,9,C
0,0.01125,16,B
0,0.00625,3,B
0,0.0125,11,C
0,0.01,8,B
0,0.01375,12,C
0,0.0275,18,E
0,0.00375,7,C
0,0.005,28,C
0,0.00375,2,B
0,0.00375,15,B
0,0.01,14,B
0,0.01125,34,B
0,0.01625,8,C
0,0.0025,15,A
0,0.0075,7,C
0,0.005,17,A
0,0.01875,14,E
0,0.0075,10,C
0,0.01125,14,C
0,0.0025,1,D
0,0.035,20,C
0,0.0175,21,C
0,0.00625,24,B
0,0.0,13,A
0,0.00375,7,A
0,0.035,19,E
0,0.015,9,C
0,0.0025,5,A
0,0.00375,24,B
0,0.00625,8,B
0,0.0125,9,B
0,0.03375,13,F
0,0.02375,32,D
0,0.0125,29,B
0,0.015,11,D
0,0.01,19,B
0,0.02,14,C
0,0.015,28,D
0,0.00625,5,B
0,0.0225,11,D
0,0.00625,5,A
0,0.00375,31,A
0,0.01875,9,B
0,0.00875,34,C
0,0.00875,12,C
0,0.0025,2,A
0,0.0025,34,A
0,0.01875,30,E
0,0.01125,30,B
0,0.02875,25,E
0,0.00625,3,B
0,0.00375,3,C
0,0.00625,3,C
0,0.01125,22,B
0,0.01875,14,D
0,0.01375,10,D
0,0.01125,9,B
0,0.0175,12,E
0,0.01375,3,E
0,0.0075,30,A
0,0.0025,5,B
0,0.01875,19,D
0,0.0075,9,B
0,0.05125,16,E
0,0.02,15,E
0,0.00125,24,A
0,0.005,31,C
0,0.00375,2,D
0,0.00625,16,B
0,0.01,17,B
0,0.03,7,F
0,0.00625,11,B
1,0.02,13,D
0,0.0175,11,B
0,0.0025,1,C
0,0.02625,14,D
0,0.00375,4,C
0,0.01125,1,E
0,0.0025,1,B
0,0.00375,8,A
0,0.00625,5,G
0,0.02125,9,E
0,0.015,33,F
0,0.01125,24,D
0,0.04,36,B
0,0.005,24,B
0,0.0075,1,C
0,0.00375,16,A
0,0.0025,6,A
0,0.03375,32,C
0,0.01,8,B
0,0.015,12,D
0,0.0125,22,B
0,0.005,5,A
0,0.0075,32,B
0,0.00625,28,B
0,0.03125,20,F
0,0.005,35,B
0,0.00125,1,B
0,0.005,28,C
0,0.0425,16,E
0,0.0275,6,E
0,0.005,1,D
0,0.0375,6,F
0,0.0125,19,D
0,0.005,2,C
0,0.0075,17,C
0,0.015,9,B
0,0.02125,23,C
0,0.00125,21,A
0,0.00125,35,A
0,0.0075,28,B
0,0.0175,23,C
0,0.00625,29,A
0,0.02,34,C
0,0.01,12,D
0,0.005,14,C
0,0.025,12,D
0,0.01875,30,B
0,0.01875,19,B
0,0.02375,29,C
0,0.01375,5,C
0,0.0275,16,C
0,0.025,21,E
0,0.025,8,D
0,0.01875,12,D
0,0.01,2,D
0,0.025,11,G
1,0.0075,26,C
0,0.0075,10,B
0,0.0225,6,D
0,0.005,16,A
0,0.0075,5,C
0,0.01125,32,B
1,0.025,27,D
0,0.00375,31,A
0,0.0,4,A
0,0.0075,24,C
0,0.0125,19,C
0,0.01375,22,C
0,0.01875,7,C
0,0.00375,16,A
0,0.04,30,D
0,0.0175,23,C
0,0.0025,22,A
0,0.0175,19,B
0,0.0,2,A
0,0.01,16,B
0,0.0025,7,A
0,0.00125,35,A
0,0.03625,8,D
0,0.00625,26,B
0,0.01,28,C
0,0.00625,12,B
0,0.015,18,C
0,0.0525,36,C
0,0.00875,4,C
0,0.01,4,C
0,0.01,19,C
0,0.01,17,B
0,0.00625,23,B
0,0.01875,7,C
0,0.01625,24,C
0,0.00875,8,A
0,0.0125,28,C
0,0.0075,11,B
0,0.0075,6,B
1,0.02625,13,F
0,0.02625,20,C
0,0.0075,25,A
0,0.02375,27,B
0,0.02125,18,C
0,0.01875,23,D
0,0.01375,15,D
0,0.005,11,A
0,0.005,17,A
0,0.0375,34,E
0,0.01125,9,B
0,0.005,24,C
0,0.015,25,C
0,0.0075,15,D
0,0.00875,7,B
0,0.0075,4,B
0,0.00625,8,A
0,0.01625,22,C
0,0.01,28,D
0,0.01625,31,C
0,0.0,1,C
0,0.01875,31,F
0,0.04,9,E
0,0.0275,27,C
0,0.005,27,A
0,0.01,15,C
0,0.01625,1,G
0,0.03875,16,C
0,0.02625,26,F
0,0.0025,4,B
0,0.02625,8,E
0,0.01625,13,C
0,0.01375,29,B
0,0.00875,22,B
0,0.01875,9,C
0,0.0125,9,B
0,0.01125,29,B
0,0.0025,12,A
0,0.03375,22,C
0,0.00875,5,C
0,0.01,5,C
0,0.0125,7,C
0,0.0025,1,C
0,0.015,8,B
0,0.00625,4,C
0,0.0075,3,C
0,0.0075,1,E
0,0.00625,17,B
0,0.0075,14,C
1,0.01375,19,D
0,0.025,11,D
0,0.01125,23,D
0,0.02375,17,E
0,0.0125,10,D
0,0.00125,21,A
0,0.00625,3,D
0,0.00125,2,A
0,0.00375,23,B
0,0.01125,17,C
0,0.01125,12,C
0,0.0125,7,C
0,0.02375,32,C
0,0.00875,5,E
0,0.005,11,B
1,0.0375,29,E
0,0.01,13,C
0,0.05125,27,E
0,0.00875,19,B
0,0.0025,12,A
0,0.02125,17,C
0,0.02375,6,C
0,0.0025,1,B
0,0.00375,7,B
0,0.01125,22,B
0,0.00375,8,A
0,0.0,1,A
0,0.0,7,A
0,0.0175,31,C
0,0.00875,14,B
0,0.00375,6,A
0,0.015,12,C
0,0.01,17,B
0,0.0025,11,A
0,0.0325,30,C
0,0.00375,1,A
0,0.0075,13,B
0,0.01125,11,B
0,0.0125,7,B
0,0.0325,11,E
0,0.0075,33,C
0,0.01,5,C
0,0.005,29,A
0,0.03375,22,D
0,0.00375,1,C
0,0.00125,24,B
0,0.0175,21,E
0,0.025,27,C
0,0.02,15,E
0,0.01875,23,D
0,0.00875,12,C
0,0.00625,28,B
0,0.0,1,A
0,0.01,35,B
0,0.00125,4,A
0,0.00375,3,C
0,0.02,12,C
1,0.0175,7,D
0,0.02875,11,G
0,0.0,12,A
0,0.0325,16,E
0,0.03125,17,E
0,0.01125,15,D
0,0.0175,13,B
0,0.0075,6,A
0,0.01,18,B
0,0.0175,12,C
0,0.01125,2,C
0,0.00625,6,B
0,0.0175,9,B
0,0.01,13,B
0,0.00875,10,B
0,0.01875,16,C
0,0.0375,16,D
0,0.00875,11,B
0,0.005,30,B
1,0.0225,10,C
0,0.015,14,B
0,0.02,6,D
0,0.00375,19,A
0,0.00125,2,A
0,0.02125,16,C
0,0.02375,9,D
0,0.01875,6,D
0,0.00625,18,B
0,0.02375,11,C
0,0.01375,5,C
0,0.015,4,E
0,0.0175,27,B
0,0.04,11,E
0,0.00125,3,B
0,0.015,29,B
0,0.005,16,A
0,0.00875,28,C
0,0.02625,8,E
0,0.015,2,C
0,0.01625,15,F
0,0.02,16,C
0,0.0125,21,C
0,0.0025,4,B
0,0.00875,10,D
0,0.005,5,C
0,0.00625,15,E
0,0.00375,28,B
0,0.01125,20,C
0,0.01125,26,C
0,0.02875,22,C
0,0.0025,10,A
0,0.005,6,B
0,0.00125,26,C
0,0.0125,2,E
0,0.015,26,D
0,0.0375,30,D
0,0.00375,5,C
0,0.01,4,C
0,0.0175,6,C
0,0.02375,7,D
0,0.01625,4,D
0,0.02,7,E
0,0.01375,35,D
0,0.00625,5,C
0,0.0025,16,B
0,0.0025,21,A
0,0.02,22,C
0,0.005,25,A
0,0.00375,2,B
0,0.00375,24,B
0,0.0125,20,B
0,0.0025,23,C
0,0.00125,14,A
0,0.0025,15,A
0,0.015,8,D
0,0.00875,10,B
0,0.02875,8,D
0,0.01,2,C
0,0.0125,14,C
0,0.00875,14,C
0,0.035,36,B
0,0.03,27,C
0,0.01625,8,C
0,0.025,17,F
0,0.005,1,B
0,0.0325,16,D
0,0.00375,24,A
0,0.0025,14,A
0,0.0025,1,B
0,0.01625,30,C
0,0.02875,16,C
0,0.00625,32,B
0,0.03375,10,D
0,0.02375,6,D
0,0.005,14,B
0,0.03,20,E
0,0.01,11,B
0,0.0275,10,F
0,0.01125,10,C
0,0.01125,13,C
0,0.01875,8,D
0,0.00875,19,B
0,0.03375,30,F
0,0.0,15,A
0,0.01,15,C
0,0.005,16,A
0,0.00375,15,B
0,0.01375,20,C
0,0.01,16,B
0,0.00125,13,A
0,0.0,1,B
0,0.01,20,B
0,0.04875,7,F
0,0.0025,14,A
0,0.00625,19,B
0,0.0125,2,C
0,0.00125,1,B
0,0.015,13,F
0,0.01,28,D
0,0.0025,15,A
0,0.01375,18,C
0,0.02,12,C
0,0.01125,17,B
1,0.0125,19,C
0,0.035,32,E
0,0.015,5,F
0,0.0025,3,D
0,0.01375,35,D
0,0.035,17,E
0,0.00625,23,C
0,0.00125,15,A
0,0.005,18,B
0,0.0125,21,B
0,0.0125,20,C
0,0.0025,17,A
1,0.02125,11,C
0,0.01375,14,E
0,0.05125,29,D
0,0.0175,20,C
0,0.02375,20,D
0,0.02375,18,D
0,0.0225,32,C
0,0.0075,23,B
0,0.01,2,E
0,0.01125,21,B
0,0.0025,5,C
0,0.01125,10,C
0,0.015,3,E
0,0.02125,6,E
0,0.00625,26,B
0,0.005,2,B
0,0.03375,29,D
0,0.0,25,A
0,0.0275,7,D
0,0.005,3,B
0,0.03125,11,E
0,0.0,12,A
0,0.01,10,B
0,0.0025,15,A
0,0.0125,29,B
0,0.00625,10,C
0,0.0075,1,D
0,0.01125,12,B
0,0.015,12,B
0,0.04,13,F
0,0.005,31,B
0,0.00875,2,B
1,0.01625,25,C
0,0.0025,3,A
0,0.0025,12,B
0,0.00625,20,A
0,0.02375,29,E
0,0.00375,23,B
0,0.01,23,C
0,0.0025,3,A
0,0.00375,5,B
0,0.01375,13,C
0,0.00875,7,B
0,0.01,17,C
0,0.01625,13,D
0,0.0025,24,A
0,0.00625,2,C
0,0.005,31,B
0,0.0025,7,A
0,0.0125,8,C
0,0.0275,15,G
0,0.01,16,B
0,0.02125,28,E
0,0.015,22,C
0,0.005,2,C
0,0.01125,7,D
0,0.01625,23,D
0,0.005,12,A
0,0.0125,10,C
0,0.005,9,A
0,0.005,5,B
0,0.00625,1,C
0,0.02375,14,D
0,0.00875,11,B
0,0.00875,12,B
0,0.00125,4,A
0,0.0025,1,B
0,0.0075,1,E
0,0.00375,7,C
0,0.0025,5,B
0,0.0025,27,A
0,0.01875,14,G
0,0.005,21,B
0,0.0125,1,D
0,0.015,29,B
0,0.01125,18,B
0,0.0075,6,B
0,0.005,7,B
0,0.0075,1,C
0,0.0025,24,A
0,0.02125,11,F
0,0.00625,7,B
0,0.0325,7,F
0,0.0125,5,D
0,0.01625,16,C
0,0.02375,14,D
0,0.00125,25,A
0,0.01,34,B
0,0.005,10,B
0,0.0025,14,A
0,0.00125,24,B
0,0.00125,35,A
0,0.00125,5,A
0,0.02,30,C
0,0.02,4,F
0,0.00125,15,B
0,0.00875,28,C
0,0.00375,1,C
0,0.0075,18,B
0,0.03125,17,D
0,0.00375,15,B
0,0.00375,12,A
0,0.03875,20,F
0,0.01125,3,C
0,0.04625,27,D
0,0.005,23,B
0,0.015,7,D
0,0.01125,25,C
0,0.0025,14,A
0,0.01125,23,D
0,0.0125,12,C
0,0.00875,11,B
0,0.0,17,A
